id,ti,t
d6a188f8-5498-479e-89db-52e1ca265121,327,16
0f72f1e6-5c75-4c89-ac16-f64f446d59cb,169,5
3cf942a5-9ddf-4c55-8aa9-e9502a324d6d,703,17
2e068cfc-e275-47b3-a03d-a74359b2f29c,129,7
8ef6de8b-634c-4086-8a7c-35384a1c719d,605,14
22b49824-5b76-4b39-a6d9-6f3f212f2630,787,21
5743b033-1507-4297-a80b-501e2a001827,288,13
dc2c3e5c-44c1-4593-b261-e1273c8cedbb,242,16
c596a4df-f63f-4a8e-99b9-08af440f9898,338,16
7ece314d-6979-44d1-99ef-c8730fd58a46,929,14
23aef32b-d297-4534-950b-aa358ba37676,408,9
290f2237-714a-4815-8671-487a5fce6924,302,10
e8e13778-d427-4e57-bbfc-a0eb2ad9f0ac,124,9
7d9b6a01-9b3a-45a9-a9b5-ff9d37af2665,580,24
a0928032-f92d-471d-8ca7-01f051425ff1,12,12
ccdff25d-5193-4ac7-be73-97effe076adb,682,2
5d04164e-749e-40dc-a2eb-85c91c2d476d,374,20
4c0f22bb-8f0b-4bf4-afd9-5559a0217399,263,8
4d5de62b-9db1-4e40-9a26-42934990cff6,43,9
b60b2cd3-0854-4f92-9e9f-b92142cd4e18,348,8
cc20feff-3971-4c72-895f-6402a4f7a5de,745,17
b62c99ef-920d-4dec-8586-5bd8b0a3e621,609,5
bfac7ccc-cc5d-4812-b284-09725b63dd16,871,16
a09762c6-6489-42c1-bb47-6911869c3a15,555,24
4bc57f76-c9bd-438a-9487-49bd2e04c367,32,8
26b796f5-6d07-4fd5-9885-9a994d11d8de,903,23
09ad51bf-18e5-4450-8821-05330b609691,763,9
c8d4ab2d-48ba-4c4c-b348-9a816fd99b8d,144,1
446a2635-43c4-4d03-bf07-8f9ac700f51d,645,21
2d78bea1-dfd6-407b-8e69-bab9216930a8,874,19
2fa14ade-6e14-4464-a493-0a732e6dfa86,80,13
3ca36a50-22b4-4cc4-8a4a-1fe903e59ef0,196,10
c25e88c7-d8fb-4f96-87d3-dfc0fef6c0bf,738,23
9dcdf3ea-fc72-459d-9101-6e0369e6a61c,134,7
8e7728de-6661-48f7-b4c0-179c9dbee60b,54,8
34f5b776-6d46-4e39-87ab-3f1a9ffca38f,386,14
432f24e4-8fe9-46ed-b3af-8663457df22f,859,11
ad411458-0fba-4e00-beda-4eb5711d06c6,443,14
d041874a-21a4-463d-935e-66d33d0a28b4,232,16
a6448fef-8d1d-4156-ac69-12cab1608145,432,17
5eef10a8-9bbc-4267-a8e7-1fda86c8a2d3,998,11
dec668f6-3c9f-4ccd-917e-c62f78f531be,398,3
8cc10cb9-d26d-40bf-810b-3e2e350d9618,798,20
101ef353-9dc1-4b32-93f3-821209cfe63c,83,21
e19b3900-239b-4e89-a231-0803ee5a49c1,257,7
4f008dc1-a2f6-4f15-9708-a52abbbf7e25,148,5
5f4ded0a-3166-4552-82fc-0cda007dc1e8,630,10
3b294e66-1cf7-4982-a692-e4b1ac54e161,252,15
bae2558b-3ddf-44a3-a781-4ef97bd0167c,966,8
2c1476f2-9660-44f9-a201-42affe6887b7,3,8
2e15eb1d-481c-4bb3-aa69-1d3b3c692996,351,23
18f56b2b-dc17-4e37-8ccb-7a74fa08562f,101,8
9b89cf69-7568-4293-9748-8766a10eadd0,811,15
d6da0d1a-4f38-426f-8813-a46689569f9b,44,14
ae2f4458-4d82-409f-a6e8-c202fc21b060,312,17
eede104f-db0c-4458-b214-c78b494281db,81,8
a212eac8-b6de-423b-bb6e-7e1a421c7a45,14,7
f07c43fc-2fa2-4eee-9bca-60a350d93b3a,486,9
f2cc08e8-be65-4aee-8bf0-b3ee9b04c9db,215,11
b0e9c254-0073-41d8-a937-dc2d5d4f889e,682,9
dd13feb7-5698-4be8-b70a-72b78694bc16,850,1
b8403f14-30bb-4f21-8e45-228f192a8205,164,1
1d1e2f0f-f545-4e25-a26f-82392f3449cc,817,8
eb97d9bf-cce7-4ae9-9e9d-9eca9be03764,830,6
f2b4db8b-0e9f-423b-acb4-7bed1fa9c70a,866,4
ceabc020-e22e-4ac5-82c7-dbd1a5464e90,412,3
a0bec667-1ed6-4a81-9c58-87625a59cfa5,535,21
1a9edf6c-78b6-4171-8bd6-633dc307e46e,463,18
a3a8880f-6c9b-40e1-9448-9aa25dc6fc5a,75,11
2077ce2c-a930-48b3-b5be-e8375411fb79,735,7
3f0ff65a-1715-4ffb-a881-6d9eecae8157,475,1
29d869c6-0edf-4b49-aeaa-6bbbe87b9948,769,13
daca6cff-9038-404a-a606-8713078350ae,909,14
26128da4-e7ac-4e2a-aa01-3f54f94b9e34,859,17
03d6fd75-7eba-440c-b585-9e82eb070dc3,712,1
f68afc2c-9d3b-4118-b1f3-2d6ae729d399,22,6
6d5ecea1-2607-4431-92c2-12b410861ffd,786,12
56acf232-1be8-4d94-a09a-01730cc3f2ab,983,21
651e4580-96eb-4401-b926-0054f406ec5e,723,6
a160fc01-bb68-4678-bb7d-62cf7490d77d,202,18
bd91e5b0-27d8-493e-808f-4aebb2400fa3,919,5
7d6a8ace-8f76-4f92-982b-932456e29d17,383,25
bdb2f2eb-b733-4ca2-a3eb-3c734d2d15e9,906,15
8588eb68-967e-4f7c-b910-25a051bbb819,389,18
44563a71-66f0-4a23-8808-b1b757b24b33,876,16
2cb1b21a-c1ad-4184-b32b-84a668ee3c1a,209,16
5a8146ab-8cdb-4e9a-afe0-bda90c9f3c06,258,17
947a3e45-c96e-4ce9-bf30-e69f58ccdb63,816,18
3a60500a-ad0b-4894-8d34-8acc7378ea01,316,14
5f33e778-65b6-44f6-873f-f8ba15acd95f,845,7
d78fe213-123e-49dc-8c42-7543c09b213e,811,24
774e6b0d-483c-49a5-bdc9-c828dc0beaed,928,10
b9a346ee-217f-49ec-9a2f-608b5c44028f,93,4
9bdf78c2-5826-4462-bce8-e7bd0cd2697d,83,12
3bf526c7-7740-4e25-b0c5-59991e0ec833,751,2
9f0d37de-68e8-46f0-8219-70ab52496bde,826,24
ebffc194-62ba-426c-b175-a46200c92b83,417,24
7b26ea11-435d-4cf7-84bd-609c5b313293,949,1
6e88034e-4671-4c82-8e66-fae35de850d0,572,14
33eebfeb-9692-4afc-974b-e5b9b3b909ea,102,19
f429c047-6e4e-4d4d-a14c-85c486d3fe26,244,19
c31dd4b8-16cc-4328-b328-b6706849808d,855,25
cea436eb-5c5d-4c4b-8546-872667f1239d,726,22
8472708a-023c-434b-9322-ded445c7ca12,790,19
40bcf4b2-6d40-4501-80f3-966dafd7c9ae,885,7
320eea77-c95e-4044-8861-fad5227d88e1,128,15
6250c01d-0a1f-4036-b203-07a1a29f4f3d,878,25
2284786f-9ce4-4909-a5c5-a0dcf7dc2429,171,22
bfc34a20-3b8e-43b3-9099-cac457fa51a9,576,20
14807a35-3105-40d8-8704-374dab27d127,951,3
12e48e42-06a8-43cb-ad24-776c9d8a3e85,349,24
a0660354-ea61-4f9c-89e8-b4347ef71025,840,16
143c1ea7-5092-4dcb-a365-b0a00c188c11,816,11
76f0d556-51fe-4df9-9d9b-d49b65a1cb6d,720,10
4d90c794-e980-43c8-af18-1825b504bcf4,332,4
6385cca8-c1a7-4122-ad07-3a1236a00719,270,7
0773939e-c44a-4af3-8dfd-7776fe241d80,109,20
198f02d0-ab7d-40c7-90b6-1c7a09449e6e,787,17
29635ed3-f907-431d-8ec9-e1e9030a1127,452,2
2907d8f2-da9a-4a15-8b8f-221595aecac6,438,19
a71b5b73-fcbb-4508-aeeb-213b631b19f6,394,10
ab17c5fd-23c4-438b-af16-7c6b0973cf7c,390,12
8f4cf391-b0be-419f-807d-ae7abc36bc76,531,13
75cdcc12-3b61-44b1-bf6b-39cd4f8be831,854,24
458e9715-8672-44d6-a509-197f968b88d8,366,23
0241494e-6c83-4e32-9c1c-a51259f6442c,595,4
c30b8675-a29d-4b46-a99f-116dff08a14b,15,6
32244cc0-4f1a-4792-ae27-55f60865a8b0,314,6
15066f76-4fb6-4f89-bb79-d43176f29095,958,17
261947cc-fd95-4198-93cd-6cceca57e790,506,5
db8f87f4-52c0-42f0-8650-d2b36e4d4173,40,18
dacf374e-5088-4b46-96d8-07f8c27032fa,411,6
9fff63e8-848a-4677-bc9b-eae7a0b6486d,639,15
77f2a2c0-e910-4873-a08c-066fee0d53b1,738,16
b227ca1d-1611-4ff3-883c-3be640bcd0a2,818,4
7fefa21e-0fa7-4912-bf09-6c909c7f7dc1,137,2
6d9f3e70-d0de-4b5c-b236-e74f4e0f22f8,502,17
d8e5bcfc-4953-40cb-810f-cf83291cf29f,81,5
6e99bb48-907b-4a00-afc7-c4011538f083,368,4
55b5e890-269d-4442-9021-7535f36f0f33,259,9
8444bd17-03f5-4155-8c3a-dcc85f97d726,905,17
c81d3a6d-86c8-46b3-b00d-120e9106096c,810,12
932e506a-31e3-4adb-a31e-b0c9b3b5cf3f,995,7
84d8e2d9-1349-4d32-88a9-e4d7e9d17080,470,23
e3ad4353-c8f2-439d-a31b-bb4a7e59519d,419,7
637dcd1f-61f4-4e07-aeed-87d8f3ea4c26,400,14
f39e023b-69d2-4f98-85bd-be1cc350202e,832,7
eb36c142-19f4-4ad5-b0e1-ada6a73f4c2d,360,1
1c8a2d82-fec1-4fa5-8a23-d6a50d10e44a,764,23
7d981644-36f0-4926-9afa-67f6ca3a16b2,252,21
e007ce39-9d48-4795-a06b-f5228c9f48d8,662,7
e32f0a39-ace5-42e5-94ef-4e5b98fd067b,603,10
50597c94-6f89-46b6-8555-8cbad0d17461,597,19
804b56a5-99d3-4234-a304-fb14757ff1dd,665,13
2bf2a580-12e4-4823-97e5-4556d8e09bd8,995,18
df20bf76-64f9-48a3-ab8d-7c231792f79e,844,3
1fb78bcf-3d75-450f-b104-470428110e8d,269,14
bb9dbd25-fe06-42fd-b392-f57a1300cbce,736,10
429660b1-31ba-42aa-b520-4177f73f9f56,833,9
b92088ec-ab8c-47e4-a70f-1f3e6fb8305d,391,9
42c2649e-8fde-408b-9af4-71efde713a6c,185,25
08b0b197-4d45-4618-be83-9a439969ba2b,709,15
322b8be2-0b59-4f82-aa1a-3a0c8f1b7232,352,13
ad391cb0-da3d-458f-8078-9d55b49d31db,157,17
67148c6d-9e23-4a43-98a9-f8463e7507bf,528,13
cd391b05-c1be-4c5c-9d59-c36a86142f77,278,1
3c5b1d9e-7bbf-4b6a-8561-9af93f7a59c2,260,18
74f38841-c26c-403b-807c-20770878895c,459,4
81422f00-0ab8-4c9c-abed-cba3e72a72f7,202,22
6ffe88b0-b6b6-4d46-a2f8-d4963cc18e72,384,18
358c279c-7805-42b1-970d-e76114e41952,539,3
1b0e5d52-1878-42cf-99ea-7eb3bc9b96d2,484,25
bfc4e41f-1f92-4457-9f99-df7c9c352a7f,235,4
5d8f7e55-b376-41c9-b2ca-5a4457bb8eb4,764,4
f3d05416-d4fb-451c-8128-a3957ecc5fb0,98,7
0ab2c160-0338-4a02-95e5-b688d622b006,616,8
ad17283c-390a-4f81-9b0a-4aae8ad84d77,76,20
b974bb8b-677a-40b1-af8d-c39df37b071a,88,18
4023370f-2df1-4ff8-9a2e-5fd35398d97f,908,7
9ddf36c4-d974-4358-ab40-1d0a96c244fb,476,22
35cb39fe-25d4-4fd8-a278-fb4a000c2ea5,267,17
68c377e7-edc8-4036-8931-18318a06abaf,948,23
6167309a-9be6-41e6-bdbc-37d52669dec0,1,12
dc1f75e1-8e92-42f9-ba6e-bb675a422eff,271,17
b1a298e1-0b43-4d4d-bb1b-a50306c92fe2,262,6
4681bbeb-0af1-4a62-8ce4-77174201d9ec,17,14
5b33a30a-a109-4c31-807a-40b3103a2e65,467,13
43d3ab1c-249d-42b8-97ef-4696036586a9,696,12
50d1aee6-b102-4854-bb90-0025a3bb03db,259,1
587bfd36-9584-412b-b5bf-3f30efd8ede8,745,4
eac15cc8-f400-458e-b58e-08d65ad4137d,268,5
73a9b7bd-151c-4aa2-9715-8674d61c77ff,789,20
3f94000c-d320-4693-8aff-273b39222b73,782,1
83f30f16-9a11-4f52-9643-35fc2bd46f64,140,23
8231adce-9540-47d6-8f49-bcd4191ba6d2,404,16
ce7b2856-d4c1-48b4-85e6-780c986c130f,915,16
a163fc82-12a8-4b77-97d3-2e521d9b6ece,766,8
2a7d99eb-1ef7-4f64-ad17-88dc28557e39,360,18
02c9c469-3fdd-43a0-8558-aeab21987d4b,554,9
ca0cb09e-1a3d-4115-b24e-bf921d58ba3b,364,16
28a11cc8-54cf-4802-90e7-81afc5b6f784,994,8
5e231338-2e70-4308-b87d-beffe29763ea,768,13
54422e54-6627-4ab5-945c-2b1055eace08,306,24
742e699e-338d-491a-ac26-0c014630062d,432,24
24da91ea-4eb3-433d-b628-49b617608072,29,8
223e7820-4448-46f5-9f8f-a47d6e4521b8,939,1
d00fd3d5-7174-4f61-a8fe-1f613a13ccc1,895,14
86d93785-bbc0-4084-a113-661ec761aaa1,989,20
fa2e7ec9-38cf-4989-94da-3aa550161510,229,7
ef0e7eec-5fa8-413f-ad69-80628e47757b,473,19
f09359a9-ccdc-4547-a077-1b7cb805b660,506,10
fe26c53b-be90-4109-aa65-16dec438948c,510,19
3e986230-d9cd-488b-8378-6b252dd0bd91,848,15
22ab8eaf-1b59-437e-871f-1c07a838682a,94,10
e158dd80-538d-4968-8387-06cd519aad2a,616,23
bb594537-e8a5-4069-972d-8a0e9539ae23,979,2
8d659580-9925-4ff5-bd97-75b75596f1a8,876,11
75b84f8b-ff69-4245-a9f4-d4ce44c793a5,593,9
f12151f0-1a15-46af-b56f-061c12dd8db3,606,12
3c1d2a3f-f46f-40b2-a865-02277850d9e0,689,10
c369f2d0-ecb3-40b2-94cc-e27a1440ed8a,920,18
70570c09-a61e-490b-b3d5-20e56593600b,495,8
0c048b12-1593-4ecb-bfba-3c0aa6c4cb79,662,25
45888acb-225d-474c-a82b-e9c5abdb869e,345,24
d4090a69-8f16-4c25-8be6-7095d07fa63d,111,11
1e308b15-a749-425c-8f2d-5f38668d2c3e,403,6
ef705d92-bd2d-405c-9b15-6713eaf856e3,821,8
9ffd9568-5000-4447-a559-afefdad16b0c,355,11
7fa735e4-aa07-44bb-bfdb-309138a7a10f,431,2
b381c169-1880-40a4-be80-29666f6c85c2,58,9
3362e644-49c5-40ec-a739-7e834fc5b782,449,4
e435aee3-dd55-4ee1-b504-ca9bcd45d4fe,297,9
cae9b43a-dbc2-44fe-ad44-5164fcf77d40,815,13
1dd470c8-e12d-4f98-97a3-3f6ae935f2c3,52,10
19d47a21-342f-4274-809c-0442fdda5dc6,416,5
57a6cd27-390a-42cd-96a0-ef1392362c43,314,25
f06a6326-47fd-4353-bd1f-865c95ebe4d1,917,23
97c12c22-226d-4e52-98bc-02085f13f900,957,12
1104e207-1e25-4368-972f-b0c1bea32664,374,23
a8a2ddc3-d27e-4b86-8fd1-f67765e6ca11,360,21
0c85ee65-77c5-4eaa-a75e-04e4619259b2,109,2
1ca795a7-522e-4204-89ee-ee64b7a5fd3f,249,3
35f2af9c-cca6-4cfe-84f4-a8baaf2d1445,908,23
369f9fba-a77f-435d-838e-3c3453f55293,623,2
8a9dad9b-1c64-4f28-ba0b-39d58665899c,278,18
63353007-8e9d-4878-8b27-104fa996e1ce,98,3
a5d47429-ffca-444e-8702-6bca53d95f40,929,25
4521335c-e01b-4bc9-8e9a-7d209cf21629,795,7
1ba82c30-7998-481c-ae1c-f24302f527ef,829,12
39a669b8-95b3-40d0-bd28-e92c01a0ee3d,94,20
44181dce-b10a-417f-a477-0476bb95d8a6,586,23
fe6e62b8-0520-4cf1-86f1-307dfd2f82ea,893,15
ac30c913-b62a-4e20-871b-87fec0dd1114,928,19
c9a76bfe-c259-436a-a58b-cfea9176cb4a,451,18
2c2783fe-d107-4906-bdb0-ada184f967ed,339,12
91938dc2-8aa4-43c5-84ca-c8d4be0612e6,473,1
b20beef0-4419-4995-bbb1-12eacec63133,912,8
4743e322-cbf3-4ce8-af0b-5ed31a97b658,987,5
4762df84-6e3d-4791-baa5-a3d29f1871f8,715,25
d274b154-dacb-4db5-92d0-71a7cac6d7bd,645,4
72595e97-0f85-4d4c-bcb8-0c3248e15bf8,144,2
1ebaa488-b5df-46f2-ac24-0b8e9b1c4413,983,4
c3bb1d02-c837-4415-a2aa-c05ebefb581e,629,9
85fafd85-2b26-4d87-bf1a-a906f02cdedb,435,2
17351c67-af77-447a-a909-c7f577d8d237,817,25
698f8f84-cc60-4dbb-a654-ec37848d2289,794,11
ec9261b7-87ff-4cce-b12d-61056ff093ad,409,16
783eaab3-4290-4991-b576-ba0912a61c7a,110,18
ea295529-4c05-4750-8072-c182aaa0ef10,941,21
7692630b-d536-4890-9eb3-6b8e19a3eb68,979,7
954f111b-4bf6-4212-a619-63640225436c,454,13
fcf33dfe-09c5-4177-9622-225437645a44,634,11
27c77e4d-3c10-4eed-9055-77b57c33d20d,823,21
6710f48e-0778-4092-a80e-33b26f55203e,359,25
49ff0c42-ab3b-40e5-8395-248fc5bb39f9,821,20
9dbede99-ade8-4dd0-b0c6-c7bdd27e0aa8,579,10
1ca84691-036a-4947-8c6d-b6f2afc09d57,326,17
7480ae8e-b878-4fe8-b243-ce90aac20dd5,941,25
8afa9c6f-1b37-470e-a86c-f6582fdc2969,680,4
c34b9bf2-b6c2-403f-84ba-f3d770c11031,440,9
1c854fc7-e167-4287-820d-6f8366f38224,403,19
45fb9aae-6fa1-409d-b5a5-09cb62da1e75,342,3
4d488587-faeb-4b2d-877a-c108ad20e653,997,8
b59fe060-a906-4ebb-b95a-09775a1df895,322,12
5a096c8d-b24d-4fc7-bac9-2935a145fb3e,169,17
76cb1e67-a326-44c2-8b8f-12c815657b9f,12,12
c354d8cb-77bb-4b07-a6e8-262bda435cb9,327,7
cb145d94-a243-432d-a44b-1e1b3c51bee0,854,10
b36d5400-36d1-487f-9e3e-0eac6d91f8bc,886,3
bbd9bdcc-2dd2-47b1-b79a-ffd50aa9edef,860,25
22603f6f-f75d-464a-a17c-48cda8c851e8,43,4
59e08ae7-2c81-4882-8ae0-4aac01141461,907,3
360983d9-9539-4c45-bb21-79913c6fa620,519,13
45851460-90e7-447c-b373-c7f518c64cf8,338,4
a03d42cd-238d-4797-84f5-e28d95d885c2,603,15
adb90a91-24ab-46a5-bc66-432ebf570cc3,820,25
efa60616-2f18-4453-b1c1-350d093b7956,868,5
c8434a73-6065-4068-8cd3-11c2453cf264,413,18
9b1313ab-bce7-44ce-8dc2-3047e20db61b,164,13
e1be7107-b625-478f-9a00-71847e168f6e,108,18
ecb8af2a-74c5-477c-a99b-46408edd6542,894,12
0c4c780e-5102-4d27-9aaf-fdcdda6a798e,162,4
9b97a4b5-9e98-4c8b-8a85-054b1376ee1e,997,21
74804e7f-604e-44b4-a831-041ecc3b1fd7,336,11
64b8f1ac-8b77-457c-8d2c-6ae79c8bd09a,654,2
671e6610-cb9d-43f3-ab27-e40e8d367dac,436,3
b15bcdd1-3018-4730-8461-fab02f1676f6,494,13
1136c652-ab15-4f44-bdbe-13463e25b15d,81,9
e532c750-5570-4bc5-9bea-66a25537450d,59,3
44d158b0-1c52-4705-854e-4bec11bfdd18,176,11
df33184c-8c50-4a4a-8f28-33548424ec65,622,24
102e5c2f-6519-4a8c-9f1a-ccc045a9cd38,45,8
3259d419-d04e-4a0e-9754-a888e6440ded,755,18
ec149d4d-b2f1-46be-8837-23e6fa6ad8c9,513,21
e108e22e-f9f1-45dc-bdaf-ceb60dbd5431,576,15
96435a1f-ef4a-4a47-8c34-5814eacd49ea,571,7
119fa68c-d948-45d8-8a69-683305515a2d,794,1
b31e33ca-d235-47f8-b0c0-a254c777adb2,707,22
ad40d15c-ccf2-4c53-82a2-2d5d17bb1576,439,11
c4c040a2-3ca8-41a2-a156-25a36eead0e5,957,5
1b4f40ca-ffb3-4c88-9b76-53932e209ed5,219,11
66c5a864-6762-466d-bfb8-ff27d8eaf120,988,23
944f4bc9-2290-4c31-bd66-4192fe13f71d,978,24
5e7b7d09-47e7-4dd9-9919-7c2824327837,930,14
16d48544-77ab-4392-82e2-eea25a85cb06,349,9
c0a3445a-86ad-4df7-aa27-7776142a72f6,413,20
1c9fd981-acc6-4a5c-8810-f87163f429e1,663,20
f588c86e-f01d-4621-847f-d90f6f4365fb,578,8
547f51ad-a73f-4a04-aa97-888d456a020c,207,20
91e7aa33-35a3-4713-a3c6-bf3b932c5021,131,22
b975893a-7b9e-4f8d-95cf-e290248030b0,496,8
fcbe6210-ce48-4785-8253-5d40a03cc9fc,410,17
21da9a8e-dafc-4e1d-b300-37f62a233a10,31,18
2e2dedb0-2e25-4f52-92fa-311911f0069a,14,11
3d1d614a-bd19-4c1d-bca7-49825c24504d,822,6
98006f43-fd4b-4f13-98dc-5ed710872e68,473,16
f1536c29-319f-44a4-9e76-4e4b7998619b,586,14
074b0e31-0e87-4bcd-a76f-f9ccb9d41cdc,117,5
b451ed51-9500-41fa-9417-cd7f21a62fd5,186,21
d0c8c5a5-b2f7-4cef-b9e3-8dc59204daf0,899,15
da17ca9f-b2bf-43ae-9424-3a15b9165ecf,257,1
08c912d0-3e56-499f-a123-ebdf8150a87d,752,2
6f0501b7-9908-458f-ac96-beb2e1771cfe,441,17
52b030b2-7ff8-4a8f-a4bc-cc570ea646cc,406,22
d688fe74-b9e5-4d5f-9aae-0aecd89cc3cf,932,18
b8a3ccad-0f08-4db0-aa36-5a25e60760b9,246,3
bdfba63a-c12b-4088-a404-36195f0281b9,844,11
1ff079b5-7ffb-43a7-aeca-8485af0442df,285,24
0da33e93-1a7b-499a-8f2f-99dde864e730,846,22
e4672622-6a19-4bab-b89b-afd5d9de9254,225,23
bd5409fa-760b-4cbc-9885-fd03cb9c0953,440,18
de017348-cfd1-4db9-905f-95e1ceeb3a0d,298,25
f14a4bc6-c91d-4237-8908-d2c6a0dab858,796,22
05d8a801-220e-4f8b-a671-2fd1d7f99928,856,22
054ce01f-8443-4e27-99f4-937edba3c4dd,467,14
dfa34b87-1a7b-4595-819a-31eec22bf6b8,200,8
30f6d1d9-1813-46db-843e-234cfdf8f813,435,16
f73e7921-9f71-4c05-8599-4423f2d0d819,977,14
0b6b168e-59e1-4c51-83ec-42f1620beeb4,872,23
75c12c68-a4d8-40ed-b3cf-f8d10c60d553,311,6
631139a8-e5ef-49f0-8bd1-ca29284ac639,125,8
9ff5bb23-c682-45d3-8b7d-6ffdff301aba,226,2
07a8f971-4e03-406e-b8aa-05414890e4a8,544,19
f6b66742-7843-4cbc-be10-bcce39baf0af,328,22
3e056740-e47b-4bc2-a2f4-e80d13427b45,134,17
0f44641b-71e3-43be-8937-ac983d430a0a,141,9
85ed980d-1f88-48fa-99d1-e0f3c914ba90,755,17
cae291de-fec9-4c82-a181-240edea6f0ff,114,3
ddc3c200-8efe-46ab-8031-092e3dac2a4d,983,11
6d503471-3323-46a5-9e3d-71c189719b70,174,6
4c357b35-6ac3-4313-b9d4-8bccce58b926,841,18
ce7a89e2-61f2-404f-84c3-d6c072ec17f2,26,15
6e1283c0-381c-4325-8227-4aa484912e7c,222,15
89f1ac7c-a9ea-45be-9ca7-9dc7025290f3,858,9
b0cfd692-3758-44c8-b36f-ad7bfb816e6d,441,9
20679824-0653-4948-bd43-e718a976667a,590,18
48495cd9-3986-4c5d-ae49-daef06ec3553,499,17
dc352f7d-e04f-4547-8058-473036fe1d9d,832,10
2278ec19-a049-4e30-b859-8c4f14b7b77f,841,6
212aecb2-db0e-49b4-9745-d9143aca92f2,249,13
b1a28226-81f7-4914-a9ba-8fed0bcf6973,115,22
e0e3d845-2164-4ca2-8522-98264ec58bfd,335,15
bfe7eb04-3373-4dc9-810a-c200f30d70fa,900,2
ae3fd5cc-f379-4cce-b883-b6a7d43fc3fa,253,15
77f2637f-5d6e-4d55-9be1-734f7932c30f,559,23
3e3933f5-5a68-45d4-b199-c735f623efd5,468,5
51020a2f-e123-4607-93ac-3dcbbef3c374,526,14
0302512d-e28d-48b9-adcd-d50251c32592,123,17
4ccd9153-28ac-4160-aa1c-3429de6052eb,718,25
522a2092-a98e-4ef5-8bc7-3b8cc507b4e9,867,22
1198271c-3326-4153-bc31-dd5d3dfb4dad,582,11
0d549b35-6ed8-43dc-8375-a995cd08f46e,430,23
c75dcf93-3748-4f55-a702-0476a022286d,804,11
f7909686-b1bc-430b-b43a-a2f934935dde,375,15
d56b2a24-c54b-45a3-b419-14d388d0a18f,239,25
f67135cb-2cb0-4186-8e8c-b5118d565c73,393,9
b82d6a31-1b0f-4b51-824e-617bdecefe2e,914,14
797fbcb4-5a2f-4a1d-b36a-39d066824e83,778,24
f063a482-6051-4136-97d1-29eaa766a93b,369,23
ad4f8baa-6948-4b73-986e-9a023c833148,736,11
c0c7e91b-ccc8-444c-a0f8-9ece66888570,123,4
fd788373-52a9-43df-bf93-01ba5ea1641c,335,6
49be3142-e241-4560-ad4f-a2265c9e88ac,685,25
9e57f18c-2773-4833-b6a1-f21f137558b3,630,12
9b1ba197-cd68-4c98-9216-440de82da761,488,13
ba6a1725-d4fe-4f4c-befd-8babbf4377af,435,6
d750ee91-db15-4992-9e68-a2c3bd6adbe9,330,4
f8342859-293b-4758-a67f-007b213cceb8,397,22
3ae3e6af-7faa-450c-8a39-b4f20da66288,814,10
79defd6f-e639-4723-b9fb-bde5c49458ff,374,10
c2e1fa2b-502b-4164-9ea9-a6d009f8d075,952,23
8e83502d-94c1-4303-af05-ef991aa06da0,301,13
c2157288-0ffd-4452-8b77-c1936ff552aa,494,1
68b242b1-693e-4b9d-b31a-6d6ab5474f93,748,6
d40f8b6e-2ec3-46da-b193-b5260000ef75,766,22
6df8fffe-cd2e-46fd-8811-0f659d1b1adb,112,23
25a6c0c6-6d76-4518-ba70-7fd44f93c348,755,20
cc9ab9cb-f6ba-46e6-b73d-e188567b44ca,70,3
7f4fba64-b0dd-4e7f-8692-b29e49199287,818,22
a7c67718-ff5a-4559-a2c9-1b9bce0edf03,961,3
85503ddb-1bfd-40fc-a5b2-b3ab6c153726,141,19
a49d350c-529e-4389-916e-3d0125092a2c,813,17
f4b6895d-036d-445d-853e-2fbbf3522903,962,10
94829b62-6aee-4c7a-95ea-9009bc7eb21e,355,18
3d22f288-b78f-46f5-aafb-5ef2a39d69b1,153,13
4eb981a6-9254-4ff4-af41-305704d49f7d,14,15
9ed04600-8b69-4eee-925a-f46bca13034d,490,2
ed5d2eda-0bea-42ef-b443-152d429da47a,629,16
fe8b6fb4-05da-4e8a-938d-25f9f6022437,873,15
30648e17-d08a-447e-b3c3-0d52fb8853db,232,20
abb1d282-c87c-442d-94d5-e25f6a70c655,417,8
c376e45a-57fa-4228-ba0e-14b54dfe066f,532,5
3a2db965-203a-4b55-9365-11c2a76cf9a8,42,15
ae0d79c0-2903-45a8-9f4e-e60c3e3d3c9d,180,25
db032b4c-1984-46e6-a02c-9a459ad9cb78,115,25
d1dad4b4-798a-46c5-afae-264be8d37793,683,21
84e1580e-e873-48b2-a9c2-d19707e38fbe,90,4
f224e6e6-d712-408f-94d4-955636dd0a46,574,22
d2a867bc-2358-4479-836b-e304a360df65,623,24
0623cb8e-2b75-4bed-979a-03c0831732f4,981,17
6d7f468d-d4d7-4ad0-9581-3c787aff2eb1,400,13
1fc3752f-dbf8-4265-92b9-e25f4ab4782d,896,11
838b1884-9fce-44ac-89a0-aa1c8e711df6,664,5
461a4921-6a16-49c5-9a3d-e23866df134a,317,20
60a550da-4b94-4111-b8c1-f697e4f7110f,194,21
aa837f69-275f-4dc3-9401-79a65e807a32,495,10
de2d8479-a1e8-4855-acde-2735e2de6bd4,622,7
c7ef6072-f135-4523-8b8a-d70881296f8b,684,16
086a3755-347b-47f2-88de-3a08ca120e14,350,24
0c6410e1-b5a7-4c4a-973f-180480e7e597,990,24
4839cb04-28d8-49ba-b691-0ea047524718,629,16
