id,ti,t
6300b13e-1d57-4402-a1f7-b676069e821f,98,22
a332f629-f163-4b39-ad53-0ee9adcc89a4,485,6
fd9529ad-19c1-4027-a102-4fd7b3ec39cb,223,20
9c74a2b2-7e9a-4033-bf94-754b6fc75c59,720,4
2200a0d3-34fe-42d1-9199-4c5ff7fda125,965,4
bfc249bb-dfdc-4a38-9661-d209509b9832,164,22
c00da7a0-f503-414e-86d2-83c1aafe51e6,516,24
0de7402d-9069-4417-9f90-a91ff77fb9ba,770,25
72346790-4c70-4413-aa71-5659f90c1ad5,701,24
1472bd3b-ae2e-4769-8435-6f07b9a9cbf4,462,20
cbc7b08c-ae21-4e6d-9db2-f57417206338,541,13
04c69b9d-9f92-45ca-a693-5923ba66e06a,895,12
fb2605cb-c09d-4e8e-8142-19f2891ba6d3,277,4
be6d383b-cf8c-43f5-af0c-d8a78465a983,457,24
1f4b3e13-40b0-449b-b940-ab58d637dea4,131,19
e7eb27f3-c039-4d9a-ac6c-6c9d80faf10e,821,21
ea3b27d9-c8c6-4d35-8ecd-b3d101145a40,158,12
278f2380-3d7b-4cd1-a248-5779246adc2b,267,17
87e60805-8dc3-4889-866b-96c19d740f0d,463,23
de367edb-2159-43dd-89e1-e94dafba46b2,720,3
1d54b8ae-8b61-4f74-ad30-bc0e4239f789,454,15
e02837a2-4c34-4caf-84eb-19c55dd5db63,349,3
30cdd5b0-7224-4e29-978d-221034d74e81,358,22
405166cd-8ecd-4090-b165-4ef2beff400c,473,8
35a46303-4bfc-4531-b916-7dc202065cc3,106,22
04984d57-9718-43a8-85f8-44ebc8cd97e0,929,18
0ab84e0a-5905-4292-844f-563be94df68c,997,21
cc7ac9b7-dc58-41d8-adfc-efef52ba366b,52,1
42a8d2c2-e628-4cf2-8744-3e01b78b2c6f,552,7
587f38f2-2b65-48b7-90ca-38f909370532,659,7
eabaa11d-a857-4257-bfb0-1e3c7df9acd5,406,8
b7add1da-8dcf-44cb-aeba-a5e6f7bf5630,100,3
b28e3f1b-9e65-443e-8fb0-5dc643fe0b6e,934,21
d19b36c9-d278-440a-9b15-6d54b3215604,252,15
19d05b4d-d410-45d0-af04-b1366f353764,592,18
8f4f997e-b239-418d-9d72-494dafe23c6e,908,6
955b0a75-a78f-4b56-88b5-ebd9a43a4da1,861,21
0ca04b86-13a5-4fdd-904f-38431782f5be,340,15
26eb21d3-14fb-4272-bd75-8c10cb90e056,766,23
82313933-5876-4f25-9107-f87eb5091d1c,388,4
738a11b9-90df-4311-9dee-8b74ec4766de,276,25
31abe390-c364-42b6-a711-4277c1dbafc0,991,4
138f3a3a-3caf-4d0d-8cbc-249a8b5b36fe,417,5
660b5b1f-d06c-4608-b1f3-d351b594f9fa,70,3
feead036-3527-4b98-8012-63dd88edeabf,375,19
2b7c8ea6-ce87-46ec-8334-6222be616783,104,18
afcd0ca1-ac3e-4a59-a8cd-6a3bf3284cd7,128,14
c32481fc-a64a-4299-8d89-879524f758ad,759,8
a1f3c8b0-dd13-4a6d-ba8f-2ca76f5766bf,334,20
bb0d19d7-9da6-47a1-a436-dd02b5a2b8ce,470,2
35abc54c-946a-4373-a73d-4f15f626bde5,703,25
1f79b27d-141b-4185-9f17-0a2ad52328c5,205,8
d9ff926f-648b-469e-a2e9-5d8e09b302af,853,16
1203cbc9-2c40-432f-8d0c-051eac7148f7,500,22
4df6d0f5-4833-4875-9404-172861e3cdc8,573,2
95c76bec-fb03-4b45-a801-b61095135369,847,12
3643fdf1-80d4-47be-9be5-8cfe3c81cc07,96,15
7b987a1c-9894-4712-b69a-6da4647fd259,582,12
cb850828-036f-4c8e-9cfe-a92caf7e294a,4,10
4fdc9b78-1c76-482f-a6b4-a7e50a96aa76,169,6
762b3387-f0f8-4af5-8823-8d4ce0eea5af,358,13
444848f0-fd8d-43ea-a471-9e98366ff246,950,3
8c9ad785-87b9-4ed6-beda-5c97bc870f5b,804,18
0aab9dbc-2579-47e8-845f-882f9a264db5,668,10
318480ec-9256-4be0-85a4-169277829d49,32,12
62ff0d9e-7666-442f-bfc1-08f6133ac261,756,20
28cc8472-908d-4691-8652-2f3fa694bb72,958,5
270e186b-910d-4787-a111-c529c1fdf55c,684,25
0d03b0c5-11e1-4439-807f-0f7b9ef4e709,846,17
2dbc8a21-ec86-428e-8ba0-4519654558d2,446,14
2a6411de-8c40-4cb6-968c-9a5bf9872ee1,168,12
4d0cb81e-d6f3-44ca-bf0d-4a08b1f20853,82,7
ab9ccc6f-2172-4959-b478-969de5dfabc7,928,1
3c829d3c-33ee-4ca2-9a1e-d82fb40279a0,765,20
1c4363d5-4912-4232-8414-758518facac2,581,15
881a0e6b-dbc9-4651-867f-16af2fdf3ef2,845,10
b673928b-06d5-435c-a4a2-374dd36992ba,275,21
657f3d40-d226-4240-b202-13a8af25cca8,650,5
f9893a83-41f6-40c7-afa3-b600e92f963a,759,25
8d01c7b5-6cec-4ae0-9f07-50febbb68291,755,20
b2797441-bee1-4e40-ad8f-92240a3a1032,283,3
95cfe543-9462-4110-9c2c-187b0bc438a3,647,24
9513f6ae-2ec4-4184-83eb-a0206a04417b,508,7
266d5dd5-8df5-4899-9f7f-f657272f2850,133,5
b9908a87-67db-4283-a058-da3967862b11,957,24
a6ec7253-cf27-4022-b059-8fed9a3ffd43,676,13
c428b693-a60b-44ce-9afc-d0ca9ad3632b,229,25
d4c04e89-6a83-4924-b517-5f6e22c112a6,982,13
d8166f15-6671-4742-a982-97ef9a340678,817,18
c4ea7e64-7d79-4bc1-b7c1-4bd9f7269a29,669,23
822e7624-391a-4b65-b2c8-cb0ae71688f8,175,9
9d19193f-ddff-4c18-b5e0-69c74347f180,181,18
5b6a890a-0622-4921-9336-0ce6cf0044e7,202,17
bc800074-1936-46bd-a3bd-90a618d27f1d,771,19
8c9f229b-25e8-49d4-b2d5-21237a34146c,256,25
ea93beac-6929-4f3e-a09e-2a6418b5a996,100,3
1b37d837-8902-4e18-ac92-5ad1b6e80823,418,16
4662d754-372e-49ad-94ef-28cc3e856de6,552,9
e63d15db-0bf0-4937-847e-0398a3990dfe,820,21
8ad32a3b-2530-4642-8393-dd0e47f475ae,284,17
625f6403-2df8-49d8-b32e-beea7fe227ab,377,14
bd281aa8-a72e-46f1-961c-a8a86d5aeb51,423,23
ea8a8fa7-fc91-4a15-a35b-f8c52e551c01,462,11
005b1dba-4cc0-4916-a31c-844c4e242a58,376,20
de963b6b-c64b-4fe3-81de-2164f1d03100,559,10
0ada6049-dbda-40f4-8bc2-133a9ecb5be0,210,25
1b11c138-bde0-42f1-96b8-71289f82ec11,725,25
8dc96b43-aa89-44b1-a240-ba2cf4e0dd9f,135,16
ccc4381c-f9b8-47fe-bbc1-17846623485f,199,20
f49be35e-08a7-471e-933a-2164cf318740,639,16
30dff69b-c5c9-414d-89a0-0b06b7e004be,90,5
6646a545-906c-454c-903b-6776b24c6df8,174,21
a557a0f4-5f88-4e2a-bd22-25ae9833263c,693,5
6d5e7641-0714-44fe-9670-446463639237,963,21
5229fa08-6d3f-4092-bce5-87f9983d26bd,859,14
5b2b874c-f952-4ff3-813e-cb68847c6ec5,35,23
aeaa817c-416f-40b9-b2b2-b180d911e9d9,716,19
6355afb2-41d4-4345-92e7-6abd07280bc1,165,25
ba205456-f0dc-45a1-ac57-eda902d1be3b,916,5
5819c08c-c896-4663-aa83-8645cf33b4e1,76,22
2e8ea932-3d18-4d24-af24-6b41281c3c01,738,4
a911a673-4e8f-4237-8ca5-2ac5cd4fe804,664,19
d4a424e2-1a54-466d-bd9c-2edbd3f7c111,795,22
9976b3c1-992a-47e9-bdf1-541f3547edd0,975,17
85c2d8ab-34a3-41d6-8aae-1f0e7ac7d535,404,6
104f6546-ea8f-4dd3-9454-6f2217c2cd69,805,8
851c879c-1fc9-4f4d-b8b0-8a18ba3222d3,321,12
cfc1fcec-59b1-45b1-ad1d-420928c40d39,843,8
d6be6b13-9251-4b10-9678-c776be70aef4,280,18
bd9a68c9-c7c4-40fd-86b0-d039f24f09f9,997,16
5f95ca4e-d636-4a93-a270-3821b041ee4b,165,11
c3044cf9-3a98-4a46-9405-1ae4ec268c45,707,18
52964f74-728e-47c2-a4ac-c7a9075bf151,730,24
31e46488-8af3-4cd2-90a7-96ec7376f297,788,8
4e2ec4fd-21bf-4f96-9761-dcbb5a0628fc,661,12
270d4120-c56a-443a-a696-f1bce58b457f,37,21
3dd9cb39-2a51-4993-bf99-4e7d30f255fc,467,10
76591070-b3d3-415e-a73e-79ff95404641,286,24
ceb322fc-2c9a-43e9-b9f9-be250d48cfd9,615,11
64921013-2a04-4931-a525-0f8d6409260d,452,20
45a660fe-a9d6-40ea-baa7-e32c1727af6b,311,10
c67be197-5277-4930-bd25-b6c4f7b74c0a,466,15
1e1e14ca-b2d4-4bd2-931d-16ebb3cbd471,779,22
1033babd-819f-4865-93b0-ed4789185ece,610,18
c71ddda0-f513-4ed1-ad37-fd3c598152ec,516,20
a0d58ffd-140c-4ce1-aac9-66c37f652770,271,3
2ccee74f-ad3f-4d34-97a8-f73dcda5ea56,710,12
8e92466f-a350-41cd-9383-854af9f00c8f,872,14
fced8156-ed0d-4189-9382-9ddf632ad409,257,23
3dbd2ca6-1c40-4303-8926-68e41ba357b8,519,9
aa43001f-bdf8-4f16-ab71-4cb089d20e32,530,19
dafc8f1b-b368-4827-b2c7-f26a459ba181,618,16
dbcffa01-1724-4b8d-b3cc-2142fe4b6ec4,582,15
c6b55cce-9769-4974-875f-5a69e99071c0,71,3
9eb769c6-ba49-4af5-9a43-c1fc70522722,979,5
b6f31410-bbfc-45ea-8e2b-c23b24144a76,941,7
14bf7f72-8654-4054-8da7-e34d1a8faf5d,530,1
af580361-daeb-42df-8a0c-01002b062f89,577,13
92f40fb6-6540-4216-b96e-54ba256de989,406,23
025de277-1a8b-4101-8134-bc6c2c45de93,723,15
96d281b3-0eda-4417-ab2c-7ae8260de400,258,16
c2057efe-8bad-4603-8dc0-8064b074375a,649,1
1e4e0f16-68d3-4c0b-a95d-611865f0ce7e,772,5
722a7824-7748-463c-a381-727120b36600,339,16
407ee663-1937-49a3-ad53-a9ca1559f80f,93,15
d4e89d3b-3089-4a44-b124-15a7a114b2d9,534,21
d5a81928-ae2d-469f-9be0-f3a32abc46e6,667,20
20fd364b-ca2b-4215-a483-c66faf8927e0,789,2
1d43dc6e-d7d5-46cb-a390-ba107999f9d6,799,18
4ed862b1-95d4-4c1f-9d56-e9b6fd643552,41,17
3a81de82-6c5b-442c-a020-a9d0d291b54b,984,12
98e148ec-fcd1-4291-9787-1d74af3a1d46,846,4
4a48177f-ac83-4e97-84e2-82efbefb62d6,904,18
bfdc4370-1d28-44ed-8b22-aee1c5076eec,708,9
4a173f04-e4b2-46d4-a262-d2546c7294b5,736,25
98295feb-a564-4a57-adec-ab96827ddd76,959,16
462be65c-aaf8-4d5c-bef0-febb6bf2a730,587,4
28632c0e-2100-4090-bd98-f9392c435cc8,369,5
8ca76c07-148e-4dd6-b0b1-5d5198f04de9,841,14
ad0291ff-88c3-4d70-b193-bc80b0de7739,448,8
50c502ff-52d0-423d-9d92-8c5ecff0ea60,354,15
d05e0e46-90d1-495d-baf0-22b7817ee00d,816,12
86901908-6dda-4ce2-9039-c40a9fdd4fb2,615,6
d02a5712-94b2-4435-9314-24f4024d5c75,492,14
7fd4e6ad-21c4-42f5-9586-06bfbff83822,421,18
0f38195f-f3e7-4c5a-823e-f48dbdaf0453,191,4
75820610-740b-41b6-8424-cda856b505a6,713,25
e2c13ee5-bd47-4251-8c36-1b117f4a9081,28,6
6755ac28-854c-455b-9e18-3842bd3feb2d,675,5
ef113a72-70b7-4981-b18c-05b849cc320f,614,15
ba765eb0-b2a1-47f5-b0f6-4f596828bfc8,562,17
41621633-ded1-4727-9022-1bde4e69e029,206,19
a45db7c3-02a6-4f00-ac62-95cc22a911a1,774,9
6fc29768-8f00-4431-81c8-dc736700ff03,981,6
c3895445-b187-46ae-8aea-87db82114e60,794,2
70c67540-5398-49ca-9a5d-11b55587b541,875,3
469aba6f-410a-4872-a61e-6fb143f50b48,442,12
bfe2cf41-96c7-4c96-a2ce-9e4fb9ebf450,775,14
37ed8e60-e12b-4700-bf68-059e531a949e,571,4
9e5c92b8-f3ac-4470-bd97-66af53ea227a,136,4
72b39a65-7fa9-46dd-89be-fe8b23b8c376,46,12
77e0f684-3c4c-4101-9abf-da0194045185,661,5
9d9d7f6b-5fbf-494e-b22e-108664217268,225,7
4991fbac-1a67-4509-acd2-b3bec01a3f5b,6,20
39477b33-439c-49a1-b89a-77438ccfceb5,627,20
1cdf4d9c-0118-419e-93cb-9e2abb780e7a,131,6
03348153-a7b6-4fca-b423-b0cfebdaefcd,605,8
1eb76791-9dea-48cb-9d3d-4ae1a7ce0750,254,7
9a2b34bd-50c2-44d8-8d14-7d840d126061,542,21
3902a8ce-7395-4285-a37a-bcc555d71c61,272,2
a59ccfa7-4fdc-4d4a-924f-f29a181dddb7,845,9
64cf77d7-6f95-4d27-a5f1-fd42ba62dfc3,719,20
7a081b4e-8e2d-42c6-a4c0-e46769527be9,975,22
475513a0-369d-4274-b7c2-30f2ecc88888,398,1
e3bf10a8-f3ea-418f-9570-48b40a31b230,571,5
1193a477-149d-49be-96b6-ffaca890005d,339,8
77067f5f-31e4-457f-aba4-0562d56ff188,842,10
07050577-71a5-4c5c-b1e1-53a010057ed4,698,14
be85d22a-0a1c-4c80-90f1-f78f057538bb,750,4
a936fbfb-0fc4-4742-a4bb-64d7c05d74e1,232,8
0f10f271-7022-46d6-9398-892d5fc592fb,6,11
5bbc87d1-be0e-4d13-8115-5e1d158bdf4e,973,9
8e63c26e-dfc8-49c3-afec-b2d3f5f39ade,191,16
3456d252-2928-4f57-87e8-4572cc018151,822,12
2e76689e-8db5-4e8b-9e44-d549b7b0900c,242,1
63b95b21-7157-40b6-815c-499a78b1ff9b,915,17
69bf9e02-3957-490c-aa00-75ec04e87fb1,594,21
455fd92a-f5e8-46e5-9fe1-67cdbc7e1066,458,13
37e67c07-9907-46cc-ae31-cc549a2cf51f,200,17
8d16e7a6-4c98-4271-95d8-cd156215c1db,730,25
7fb47634-47e0-4b43-a9cf-3518f7764a0a,927,18
53ef9cbf-e859-41aa-9c55-1c5754c40660,684,11
d1545f57-9920-4e6c-8b96-755b6040f50f,403,18
357a726b-bf02-4a78-a097-da1312553a77,944,4
495b9b44-ecea-433e-af31-3f0bf93b9c63,83,3
826d35df-9393-42ea-b148-5cc953d08b3e,89,2
2d533221-b3bd-410d-80e0-1c0b8f8bafb8,313,8
62e5579d-7672-477e-8f25-edcf33ddd7ad,295,1
06ab45bf-f97f-47c0-a346-b09264746b37,317,25
733ee4b9-7f22-4f73-86ca-11243c5602db,523,3
2173b6cf-37d2-4d32-aacf-98ea8afc5523,270,22
bf626931-9e24-4314-aa77-5654f1790071,911,21
a9b38d2d-560c-4e39-8762-5dca777d136b,646,1
fac016f1-565a-41a4-83ad-4af038c4e925,956,23
b9716db2-ad1d-4c1b-b778-9f184495934d,117,24
8a17afd1-d8ef-431f-a718-bf8b483778b9,177,2
0d7ca183-d405-43b4-bc58-4ea0088d56f2,359,3
26291761-d6e5-4c57-9d64-5d7da9118aac,832,18
cb5dcf9d-84ca-4daf-8166-d24c1626ce43,651,23
75cde8c0-94e6-4683-b340-d0ce3d5215c4,939,3
d6a37d14-2e43-4845-8790-2039ab7b42b5,11,19
f55d4966-87ed-4cbb-9a47-f80374a19a3a,56,22
203a121a-5c75-4ae8-9687-353bd925312f,785,21
cc8f6804-300a-4859-ba70-045a26cf49fe,320,18
180c6918-f741-4fba-9124-8020f6194cba,679,20
957a8814-a289-4459-b597-364e807f84bd,689,10
7c2968c4-237c-4519-8891-e21f439851c1,298,6
ad4e52ed-174b-4e65-8b1b-2dff7fd8e077,667,23
be730a1c-10d5-44c8-be0e-40d49e8befa3,281,24
6c638627-0dfc-450c-b8a7-6e54c0e683fe,646,9
1794c7ed-6f8f-43d8-8f04-6700367c19a3,474,22
4ea09788-a8ce-4512-9a1e-54113172c3b0,743,6
3f6644f8-9da6-44a2-8ec4-7b0877224367,319,4
4cc4bd9f-e66d-4d31-b19b-8b715247f22b,64,12
759c2ba4-c913-47cf-b66c-6eb184390c84,403,22
386f7c72-2167-453a-84e6-e6bb885dc4f5,75,19
1f424396-5139-4c0d-a893-b13ac51774dd,547,14
6309f3d2-0486-45b8-936c-e50b9e314bd3,983,23
6ee4ffe6-b55c-4cf8-8bec-35c5617db4c4,427,2
0f360aea-b2a9-4e54-b139-62f5f605f100,626,22
940cc67b-3b38-44e8-baff-67bcb4a2b469,619,5
9db6be31-909b-41ef-9c4e-2a8769b0e2a4,625,16
98749313-c224-4150-9a07-eade24e5ea90,382,22
c294fe31-3dbd-438c-94ab-9ef245539c14,820,2
c29a4ede-bbf2-4972-b270-e8bd5739516b,935,15
4762416f-102e-46f1-94f0-b6c3704adada,880,5
e5045da6-1705-428e-a58d-232a118b8970,130,16
416257c3-2eb9-4dee-99da-d22842eb349d,808,6
53933df0-6452-43b7-be77-01b39f6647be,312,21
dd1cf6ec-e4ca-44ee-8b9d-a6114ad9295f,925,25
fe274bdc-74f2-46be-9800-831fcf7620aa,247,8
f2438125-9c4d-4766-869e-745e9fff7caf,526,20
4292c63b-9c8f-4a45-bc5c-bc8036e7a1b9,671,2
6b488b8a-cf96-453b-9cad-7edb57a57dc4,875,22
21bc64c0-a085-4e68-98a9-f00bb98e75d8,500,3
c23750bc-11d2-4e50-bb09-88970b8abe0f,831,8
3456d75f-e6f5-41e1-9116-c8fffce035f4,989,19
03add1a4-aeb0-481d-adf7-db18930a9f4a,869,12
05a36d14-e2be-4519-8393-43f26fec1b71,159,12
b7c350af-8f1a-4ce5-9889-d01e4d095e26,212,16
f704e64e-bdbe-4140-b4dd-905435a95232,336,16
59e4fccd-f14b-41fd-9bc4-35dfb6962496,393,11
d596bf05-e300-432c-8faa-cf4a9898c3bb,362,5
ba181086-de4e-4356-a7ab-574cd4e9bcb2,377,21
e6ee38eb-b004-431d-a619-2be597ff2e02,532,2
527dcce6-debf-4801-b46e-8bbee96bb4e1,638,10
60ff2cd9-9d78-456a-9dc9-b17d55c5d562,78,10
bed73601-a3b7-4855-8b0e-28eef95d9234,676,20
02c39cad-34a3-4490-9305-35c77f2fa897,465,4
e8ce9634-a1d0-4ce9-b656-26ad666473be,830,19
8189d9f4-c14a-40e1-a2d4-7aad31b94680,497,18
2e2e0cd5-6ad2-4c8b-89c6-ef810aa1eabc,473,23
9a31b8ca-7662-4d72-8804-d81ea19a48a5,907,23
9695a9e7-1f81-45de-9174-f73d60ccf24c,239,3
c15bdc13-8319-40c9-970c-202ab3c122a2,679,7
78945a4c-3efa-4b96-a01a-04d15fe6cf3c,60,6
b6229239-fc41-4692-aa68-79dadd4de9ad,125,13
4bbd19d0-9983-4631-a9ce-18071a5fa77f,376,25
13c431c5-bb3f-4257-9d6e-507924e73b57,90,5
f8e18860-7904-4e55-9429-1dc833b1ffbb,519,2
056f3bdf-a55e-48ad-8840-dc6e49ee3e4e,622,5
0c5d4706-40f7-4e60-92d3-4d1d7bb7c6a9,702,22
c5cf033c-416e-4392-bf0a-b32225458ad3,298,9
ede125d0-e2e2-4e67-a87f-8e99579d1c03,990,3
85879a71-af99-48a9-b6ab-933e270f0fa1,81,8
75bca1e5-4e0d-4801-87bf-16ccea32fef6,354,8
e28e3cb3-c42e-4dec-aa83-cafeee7cac2c,428,11
c4d34ccf-ca46-40d9-9840-076fdd60c0f2,263,21
61b3cd93-ce61-45eb-b69f-3350147730d0,359,25
f13d1c9b-ac40-4d4e-8be5-0d209f706a78,329,14
46336498-8283-4c5d-92f7-1c095d8507a2,615,2
031678ea-1a62-40f5-8612-2790108a9d08,619,9
03027c99-2698-467c-944a-94176d7841a8,175,7
021e448d-dc81-4564-80c6-73adb0c7d598,565,21
fbf7ffd2-0ea1-4438-b271-ee6f2937ac2f,544,5
6124bcff-e2ab-458a-a7c0-367dc7f4c6c4,574,4
1deb8923-8b3d-4923-bad6-8530d20982ac,65,5
943d70b2-d183-4898-9c4c-fec89376f8c2,729,3
c3d86348-fc95-4f43-b42d-2bfc666ef493,552,3
1d356574-02f1-4451-9193-8780a8bd79f4,777,22
24d62908-5cbc-4d00-9217-e985a14bc478,738,4
46311194-c8f4-4751-b947-29a8fe7fdb53,595,18
df6e58a0-6fa7-4c2e-a8c4-fd45845e56b1,854,20
334f18a3-89ba-48c3-a4f4-2af62743d682,821,16
66472e67-1ae2-418a-9614-46396546fa10,837,17
10d342a2-e477-4573-bb2e-e0cd978bd502,794,10
a45f218d-d965-470e-9f11-136e1e6f88aa,16,15
3073037e-5945-46d1-a188-f38d34fa65aa,739,16
3e29291f-6b25-4bf5-b9ea-f27ed148d054,609,23
f7520ac2-c7c5-40e8-b6cd-d0d1674a7844,777,9
912848ae-9f06-4f99-9ce8-0981a332fe31,335,9
f7076380-c588-4df7-9fde-f6f06ced0564,178,17
701f3f69-0e82-4789-8192-0d08c172180d,376,18
12b7bfbe-be82-4249-be1e-9fde51a56a5f,719,24
b5362728-b8ee-4339-8aed-127e6bc379eb,347,4
3ab548a0-3251-4bfd-9e26-f2b34f7ce13b,163,18
f5445b02-8326-4065-a7b2-cbdb5c96aa50,557,10
f28f529c-fd1a-486e-a0ec-1f8788995f66,929,1
18c99cb5-cc3c-4dc7-aa65-f0952cbd1706,42,20
bc97664e-d273-49a3-9a39-d9ab8b610152,543,2
e2c7e1ce-7088-45b8-81cd-6c6abc45f8ed,521,24
c8a5b2e2-a85c-448e-90e5-beb5ab47fd84,765,15
0fae2e89-79fd-4f82-8695-e69b577cadfe,547,2
eb0a67de-0e20-4d0d-9434-3361dfde9193,234,17
bb7968f5-3146-4767-9442-26d5281d4819,862,12
02f5bd6f-cc99-49da-9183-17a546b6d467,615,15
f72b1578-829c-4f60-87ab-a244428908ab,962,15
640cce56-6a4b-4751-aebf-f159bd662ff6,395,13
f7787f91-ee3e-4fc0-b4c0-3398d3a49d7b,90,11
eb653aba-62ce-4af7-acf2-d6abfcb3eed1,953,2
5f2414d5-6695-4a43-9675-738fc2b41cbb,208,15
67bdf4e6-7158-4e60-9f8d-952372c6091e,15,3
fcef5743-54e1-4f79-85a6-9b703ddc26fb,834,25
0db70c77-a497-4097-bca7-2a285457655d,194,25
27a5a75b-19f1-427e-a757-0f727bd82ff5,814,17
c3f47814-11d3-4d83-8fae-f48464c291ac,452,25
dc72bf43-3a72-409a-99b9-fd4b75144d45,958,24
4be686d4-c127-439a-bb9f-2317fd6a02a3,380,15
f9032356-bb87-4d96-a7c4-d6a34d2f3080,741,24
04f8250d-a217-4606-a5e9-58ba3962a73e,224,23
d8a11f63-c970-4cd5-80f1-7900e891ecd4,623,21
26a42935-6997-43d0-8cad-2ab5a3d4d496,629,21
2fcc0453-9e9e-4ca3-8d19-8ae8b5f3e11a,774,25
da899792-cd45-4b86-ad6e-76be8242e0ad,500,13
6019d85a-9eb3-46b0-bbd8-9c4a780f1ac4,6,8
2869fdc2-d4c4-4713-b48e-f1b8078decf3,979,13
ae583f15-abf4-4ce5-b0cc-b6554a19eb37,625,2
32365dd9-f34f-4567-8f3f-3d88405db89c,897,17
061482b6-648a-4b1d-b9c3-45605286fd76,908,5
57e83817-37c0-48ba-bf5d-589af561ae05,384,25
1b9af4b4-6ca6-4af7-b2b4-dbf38f3c7a5a,870,8
dcb5cebd-c198-4dca-beb9-f8716d08a014,404,3
2e7de57c-4245-4b97-b69f-f38499f9a542,648,17
67698685-ceca-47ed-ad76-477cacf5918e,331,4
9eb4b214-d4d9-4b30-8f70-a83d18ac9a1b,930,11
845ccd1a-fb6b-48e7-90df-07764f716fcb,473,2
40137901-1b01-41ed-be09-8a85a23a793a,970,8
bc27885c-5b0f-4502-9446-a656eab96145,496,2
2eb1c9c1-0e71-4189-93e7-1ca75fee97ce,765,9
9f11e407-f6b9-4f75-8c76-467a6882d6f4,841,3
eba07e08-16f9-4055-9491-5e2f6b65ee4f,231,15
a4eb86a4-27b6-4afd-af79-51ff6169dae6,609,25
c4eaf498-f145-49b1-824b-32ab00da4122,545,12
669c80a6-87ad-4743-bbb2-7a520dc98c33,449,24
65641c96-5601-4550-8502-984984ad8d0d,460,18
82128876-949e-4374-bede-49311ae9b831,148,6
c83cee01-1e90-4e88-8153-6ec90b769197,484,10
d55ce9d3-44dd-4d99-b0b1-5e760a058281,496,24
a44eff0f-6760-4053-96d7-8f54df9d0351,76,15
60318f18-0e6e-4a51-b57e-34e62b51b0e5,196,1
83bc9e2d-e699-42cf-921e-c6a79dfebc17,284,20
e47ead5b-04c2-4428-8892-da0fcebc32cb,429,22
7f2b73d1-a574-46f3-b13f-79dcc38d4d1e,104,19
2a8b0a9d-c671-4732-9125-96636a520a62,841,21
07386775-cb6a-4d9e-a594-88d6c7ede067,143,20
17e7170e-322f-4aed-bac0-20c251775aaa,739,15
ba1d6287-5edb-4b76-8c97-7ef5da387c43,69,13
90d2ddf9-214c-4fe5-a7e4-9a0652bcf8e7,180,17
ef426afb-b75a-4f7b-83f1-fee5ac3c2469,293,7
37f5c462-1792-4ec7-a27e-1a5f322d1561,941,1
4bec9c94-1870-446f-af09-833b247cdfe4,497,22
ce53f8c7-9f16-4e4c-8fca-b2ae4fe730fc,506,19
7d82fad2-71a4-459c-b2ba-7f387f4792e2,728,23
d531be67-d915-4d6d-a3e9-50f5dd3ec418,621,18
f9580544-59ec-4216-acac-6769c2fccf10,950,14
bb9046d2-cecc-4807-ba77-8cec2ad95a07,800,7
0b95d2ad-2ae2-4bdf-9ea3-93a4f153d4f1,81,18
3bee8211-8a7f-4404-aec8-89bd958b0b33,586,22
7930fb55-ef68-4d50-803f-2902d4796946,689,1
0ecefc7a-d394-4e50-b8f8-95d0e9fc2edb,787,16
32ae1e52-8685-43fe-b72c-f8fdefe798bc,268,13
43701973-accd-4c64-b959-92a32f8cf63e,931,15
4a04cab8-7499-47a0-8717-1858f16165fa,259,4
11c7fcd0-fbc1-4907-8c3f-f32cfbc19877,541,14
ebcd8a68-7509-4a18-a371-f2364d70558e,243,9
27610ed8-d7c6-4c60-a0b9-0d488a1fe9c8,351,22
267f4548-5df9-4ced-beec-ea2d9b179925,951,17
6cd06ea8-9e90-4c49-9296-a35b7ad0e972,587,5
9972bace-2319-40e0-81ca-2e9151b659ed,895,10
2cceb793-7ad3-481c-9d1f-d1d4ca5b6eb3,576,12
b55bfff8-76ac-49c1-aafe-2b9ecbfd6110,910,21
1db3440e-1018-4253-a28e-2db1cd02f56b,195,25
ce029ffb-08f1-40e5-b859-2dfa49b4fdc8,886,23
619da38b-6ec5-4dcb-b602-c6bbf212e69c,347,23
e3b90355-7b44-4375-8718-e98e8bbf750f,27,2
a27ad7c9-17e5-4348-8c86-0d933cd68da2,707,22
99c08bf5-e7a7-48e7-8eee-6ecf594815cd,52,24
4b196979-235f-437e-80cb-cfaa9e1e6af1,576,18
a0b5db44-5bd1-4283-927a-0730f818dea4,145,6
732a23d3-2e7d-478f-aaa5-f62457e6e295,726,6
4e3e1338-b241-43db-a3aa-acc9ba81e773,57,4
600c02a2-fcdb-4fa8-9cfc-ede2041f8b2d,248,18
f6bc2857-5eed-41c4-b78c-d17caf3cda95,784,3
7c2a191e-15ca-4ec4-9c13-274b9e341609,526,11
a488faeb-9daa-4c5b-903e-28e5856360c6,858,24
b552decf-e55b-4176-bda0-2b764e70dbeb,328,19
11150ec1-9e5c-4ce6-9e3e-d56b34c5e2a7,626,14
b57f8f38-3d7c-4199-8458-0abe1c911caf,946,11
4fe0954b-e463-4b6b-9cb3-48ec39fdfb07,431,24
9145bced-8249-41c6-9c10-64c47fbc68b0,830,5
2bf509c8-0c1a-45b9-b99c-b7c6ae047c46,590,6
